OrderID,CustomerID,SalespersonPersonID,ContactPersonID,OrderDate
231472,571,2,625,2015-05-18
231473,82,13,131,2015-05-18
231474,955,7,1015,2015-05-18
231475,883,8,942,2015-05-18
231476,231,6,281,2015-05-18
231477,862,20,920,2015-05-18
231478,635,13,689,2015-05-18
231479,497,8,550,2015-05-18
231480,69,20,118,2015-05-18
231481,783,6,839,2015-05-18
231482,775,14,831,2015-05-18
231483,82,2,131,2015-05-18
231484,451,20,503,2015-05-18
231485,228,13,278,2015-05-18
231486,7,13,54,2015-05-18
231487,1110,16,3310,2015-05-18
231488,46,8,94,2015-05-18
231489,984,3,1044,2015-05-18
231490,983,20,1043,2015-05-18
231491,69,20,118,2015-05-18
231492,124,14,173,2015-05-18
231493,1118,8,3318,2015-05-18
231494,198,8,248,2015-05-18
231495,31,20,78,2015-05-18
231496,478,14,531,2015-05-18
231497,1112,20,3312,2015-05-18
231498,429,2,481,2015-05-18
231499,290,14,342,2015-05-18
231500,791,3,847,2015-05-18
231501,116,3,165,2015-05-18
231502,225,15,275,2015-05-18
231503,671,8,726,2015-05-18
231504,118,2,167,2015-05-18
231505,633,15,687,2015-05-18
231506,611,20,665,2015-05-18
231507,354,7,406,2015-05-18
231508,213,6,263,2015-05-18
231509,173,2,223,2015-05-18
231510,41,2,89,2015-05-18
231511,996,3,1056,2015-05-18
231512,799,2,855,2015-05-18
231513,824,2,881,2015-05-18
231514,863,20,921,2015-05-18
231515,35,16,83,2015-05-18
231516,304,13,356,2015-05-18
231517,53,8,101,2015-05-18
231518,485,13,538,2015-05-18
231519,732,20,787,2015-05-18
231520,800,14,856,2015-05-18
231521,930,13,990,2015-05-18
231522,912,20,971,2015-05-18
231523,324,15,376,2015-05-18
231524,909,3,968,2015-05-18
231525,938,6,998,2015-05-18
231526,697,8,752,2015-05-18
231527,353,15,405,2015-05-18
231528,832,13,889,2015-05-18
231529,718,7,773,2015-05-18
231530,175,6,225,2015-05-18
231531,830,13,887,2015-05-18
231532,274,20,326,2015-05-18
231533,524,20,577,2015-05-18
231534,834,6,891,2015-05-18
231535,1112,13,3312,2015-05-18
231536,212,2,262,2015-05-18
231537,29,14,76,2015-05-18
231538,749,2,804,2015-05-18
231539,471,6,524,2015-05-18
231540,682,13,737,2015-05-18
231541,884,15,943,2015-05-18
231542,652,3,706,2015-05-18
231543,784,14,840,2015-05-18
231544,181,14,231,2015-05-18
231545,965,20,1025,2015-05-18
231546,546,7,599,2015-05-18
231547,903,20,962,2015-05-18
231548,877,20,936,2015-05-18
231549,1132,13,3332,2015-05-18
231550,146,8,196,2015-05-18
231551,1120,3,3320,2015-05-18
231552,234,6,284,2015-05-18
231553,875,2,934,2015-05-18
231554,379,8,431,2015-05-18
231555,808,3,864,2015-05-18
231556,13,15,60,2015-05-18
231557,274,7,326,2015-05-18
231558,538,14,591,2015-05-18
231559,978,13,1038,2015-05-18
231560,614,14,668,2015-05-18
231561,474,16,527,2015-05-18
231562,729,15,784,2015-05-18
231563,651,6,705,2015-05-18
231564,18,16,65,2015-05-18
231565,188,6,238,2015-05-18
231566,254,6,304,2015-05-18
231567,546,16,599,2015-05-18
231568,643,6,697,2015-05-18
231569,551,3,604,2015-05-18
231570,487,3,540,2015-05-18
231571,928,6,988,2015-05-18
231572,548,7,601,2015-05-18
231573,871,16,929,2015-05-18
231574,109,15,158,2015-05-18
231575,862,20,920,2015-05-18
231576,723,6,778,2015-05-18
231577,827,6,884,2015-05-18
231578,108,15,157,2015-05-18
231579,963,13,1023,2015-05-18
231580,253,20,303,2015-05-18
231581,865,13,923,2015-05-18
231582,119,13,168,2015-05-18
231583,56,8,104,2015-05-18
231584,467,8,519,2015-05-18
231585,646,15,700,2015-05-18
231586,790,7,846,2015-05-18
231587,184,13,234,2015-05-18
231588,901,7,960,2015-05-18
231589,375,8,427,2015-05-18
231590,216,8,266,2015-05-18
231591,610,20,664,2015-05-18
231592,232,14,282,2015-05-18
231593,933,13,993,2015-05-18
231594,380,8,432,2015-05-18
231595,56,20,104,2015-05-18
231596,846,16,903,2015-05-18
231597,204,15,254,2015-05-18
231598,1116,13,3316,2015-05-18
231599,202,14,252,2015-05-18
231600,15,20,62,2015-05-18
231601,354,13,406,2015-05-18
231602,890,16,949,2015-05-18
231603,90,13,139,2015-05-18
231604,536,16,589,2015-05-18
231605,985,7,1045,2015-05-18
231606,711,13,766,2015-05-18
231607,952,3,1012,2015-05-18
231608,885,6,944,2015-05-18
231609,506,3,559,2015-05-18
231610,51,8,99,2015-05-18
231611,687,20,742,2015-05-18
231612,955,3,1015,2015-05-18
231613,440,13,492,2015-05-18
231614,366,13,418,2015-05-18
231615,511,16,564,2015-05-15
231616,400,16,452,2015-05-18
231617,883,8,942,2015-05-18
231618,7,13,54,2015-05-18
231619,984,3,1044,2015-05-18
231620,791,3,847,2015-05-18
231621,354,7,406,2015-05-18
231622,41,2,89,2015-05-18
231623,799,2,855,2015-05-18
231624,824,2,881,2015-05-18
231625,524,20,577,2015-05-18
231626,884,15,943,2015-05-18
231627,181,14,231,2015-05-18
231628,965,20,1025,2015-05-18
231629,146,8,196,2015-05-18
231630,538,14,591,2015-05-18
231631,551,3,604,2015-05-18
231632,109,15,158,2015-05-18
231633,723,6,778,2015-05-18
231634,646,15,700,2015-05-18
231635,375,8,427,2015-05-18
231636,216,8,266,2015-05-18
231637,610,20,664,2015-05-18
231638,933,13,993,2015-05-18
231639,380,8,432,2015-05-18
231640,1116,13,3316,2015-05-18
231641,366,13,418,2015-05-18
231642,351,20,403,2015-05-19
231643,853,14,910,2015-05-19
231644,859,20,917,2015-05-19
231645,399,14,451,2015-05-19
231646,402,2,454,2015-05-19
231647,357,2,409,2015-05-19
231648,355,2,407,2015-05-19
231649,236,8,286,2015-05-19
231650,62,14,110,2015-05-19
231651,415,20,467,2015-05-19
231652,221,13,271,2015-05-19
231653,601,13,655,2015-05-19
231654,750,16,806,2015-05-19
231655,829,15,886,2015-05-19
231656,790,2,846,2015-05-19
231657,1006,15,1066,2015-05-19
231658,919,3,979,2015-05-19
231659,750,3,806,2015-05-19
231660,6,8,53,2015-05-19
231661,351,6,403,2015-05-19
231662,857,7,915,2015-05-19
231663,768,20,824,2015-05-19
231664,242,14,292,2015-05-19
231665,13,7,60,2015-05-19
231666,433,14,485,2015-05-19
231667,597,3,651,2015-05-19
231668,943,13,1003,2015-05-19
231669,421,13,473,2015-05-19
231670,498,15,551,2015-05-19
231671,368,15,420,2015-05-19
231672,316,15,368,2015-05-19
231673,895,7,954,2015-05-19
231674,368,6,420,2015-05-19
231675,934,20,994,2015-05-19
231676,452,7,504,2015-05-19
231677,229,7,279,2015-05-19
231678,673,6,728,2015-05-19
231679,336,15,388,2015-05-19
231680,39,3,87,2015-05-19
231681,292,15,344,2015-05-19
231682,2,20,49,2015-05-19
231683,15,15,62,2015-05-19
231684,416,3,468,2015-05-19
231685,145,14,195,2015-05-19
231686,674,20,729,2015-05-19
231687,83,20,132,2015-05-19
231688,26,2,73,2015-05-19
231689,939,8,999,2015-05-19
231690,184,3,234,2015-05-19
231691,788,8,844,2015-05-19
231692,152,16,202,2015-05-19
231693,749,14,804,2015-05-19
231694,635,14,689,2015-05-19
231695,592,20,646,2015-05-19
231696,570,14,624,2015-05-19
231697,815,13,872,2015-05-19
231698,678,3,733,2015-05-19
231699,778,7,834,2015-05-19
231700,530,6,583,2015-05-19
231701,269,14,320,2015-05-19
231702,987,8,1047,2015-05-19
231703,258,14,308,2015-05-19
231704,240,15,290,2015-05-19
231705,269,3,320,2015-05-19
231706,382,8,434,2015-05-19
231707,773,2,829,2015-05-19
231708,239,15,289,2015-05-19
231709,1114,16,3314,2015-05-19
231710,121,13,170,2015-05-19
231711,568,16,622,2015-05-19
231712,705,16,760,2015-05-19
231713,547,3,600,2015-05-19
231714,978,15,1038,2015-05-19
231715,4,3,51,2015-05-19
231716,601,3,655,2015-05-19
231717,543,13,596,2015-05-19
231718,438,6,490,2015-05-19
231719,829,14,886,2015-05-19
231720,302,13,354,2015-05-19
231721,669,16,723,2015-05-19
231722,880,16,939,2015-05-19
231723,47,7,95,2015-05-19
231724,283,3,335,2015-05-19
231725,916,14,975,2015-05-19
231726,407,6,459,2015-05-19
231727,164,20,214,2015-05-19
231728,269,14,320,2015-05-19
231729,146,7,196,2015-05-19
231730,890,15,949,2015-05-19
231731,480,7,533,2015-05-19
231732,1129,8,3329,2015-05-19
231733,474,15,527,2015-05-19
231734,109,2,158,2015-05-19
231735,539,2,592,2015-05-19
231736,740,13,795,2015-05-19
231737,463,14,515,2015-05-19
231738,231,6,281,2015-05-19
231739,395,16,447,2015-05-19
231740,481,16,534,2015-05-19
231741,208,6,258,2015-05-19
231742,80,16,129,2015-05-19
231743,560,7,614,2015-05-19
231744,607,16,661,2015-05-19
231745,64,7,113,2015-05-19
231746,360,14,412,2015-05-19
231747,432,3,484,2015-05-19
231748,487,3,540,2015-05-19
231749,839,8,896,2015-05-19
231750,845,14,902,2015-05-19
231751,47,7,95,2015-05-19
231752,613,20,667,2015-05-19
231753,462,16,514,2015-05-19
231754,936,6,996,2015-05-19
231755,487,16,540,2015-05-19
231756,899,6,958,2015-05-19
231757,982,14,1042,2015-05-19
231758,970,15,1030,2015-05-19
231759,950,2,1010,2015-05-19
231760,1111,13,3311,2015-05-19
231761,160,15,210,2015-05-19
231762,691,20,746,2015-05-19
231763,796,20,852,2015-05-19
231764,248,14,298,2015-05-19
231765,152,20,202,2015-05-19
231766,865,20,923,2015-05-19
231767,939,8,999,2015-05-19
231768,579,14,633,2015-05-19
231769,93,8,142,2015-05-19
231770,434,13,486,2015-05-19
231771,370,20,422,2015-05-19
231772,466,15,518,2015-05-19
231773,450,20,502,2015-05-19
231774,407,16,459,2015-05-19
231775,793,6,849,2015-05-19
231776,358,15,410,2015-05-19
231777,1133,16,3333,2015-05-19
231778,612,16,666,2015-05-19
231779,980,16,1040,2015-05-19
231780,163,15,213,2015-05-19
231781,720,6,775,2015-05-19
231782,821,16,878,2015-05-19
231783,321,20,373,2015-05-19
231784,246,20,296,2015-05-19
231785,258,16,308,2015-05-19
231786,565,13,619,2015-05-19
231787,139,8,189,2015-05-19
231788,498,13,551,2015-05-19
231789,629,20,683,2015-05-19
231790,7,3,54,2015-05-19
231791,735,14,790,2015-05-19
231792,870,8,928,2015-05-19
231793,682,6,737,2015-05-19
231794,837,6,894,2015-05-19
231795,858,13,916,2015-05-19
231796,491,20,544,2015-05-19
231797,539,8,592,2015-05-19
231798,106,3,155,2015-05-19
231799,124,7,173,2015-05-19
231800,1121,3,3321,2015-05-19
231801,450,14,502,2015-05-19
231802,686,2,741,2015-05-19
231803,213,7,263,2015-05-19
231804,170,6,220,2015-05-19
231805,166,20,216,2015-05-15
231806,528,3,581,2015-05-15
231807,859,20,917,2015-05-19
231808,399,14,451,2015-05-19
231809,415,20,467,2015-05-19
231810,919,3,979,2015-05-19
231811,6,8,53,2015-05-19
231812,421,13,473,2015-05-19
231813,229,7,279,2015-05-19
231814,26,2,73,2015-05-19
231815,152,16,202,2015-05-19
231816,382,8,434,2015-05-19
231817,239,15,289,2015-05-19
231818,1114,16,3314,2015-05-19
231819,121,13,170,2015-05-19
231820,705,16,760,2015-05-19
231821,547,3,600,2015-05-19
231822,543,13,596,2015-05-19
231823,669,16,723,2015-05-19
231824,880,16,939,2015-05-19
231825,407,6,459,2015-05-19
231826,269,14,320,2015-05-19
231827,146,7,196,2015-05-19
231828,1129,8,3329,2015-05-19
231829,474,15,527,2015-05-19
231830,539,2,592,2015-05-19
231831,463,14,515,2015-05-19
231832,607,16,661,2015-05-19
231833,899,6,958,2015-05-19
231834,160,15,210,2015-05-19
231835,796,20,852,2015-05-19
231836,939,8,999,2015-05-19
231837,93,8,142,2015-05-19
231838,466,15,518,2015-05-19
231839,793,6,849,2015-05-19
231840,720,6,775,2015-05-19
231841,821,16,878,2015-05-19
231842,629,20,683,2015-05-19
231843,735,14,790,2015-05-19
231844,319,6,371,2015-05-20
231845,148,20,198,2015-05-20
231846,125,2,174,2015-05-20
231847,593,14,647,2015-05-20
231848,517,6,570,2015-05-20
231849,967,13,1027,2015-05-20
231850,306,8,358,2015-05-20
231851,1128,16,3328,2015-05-20
231852,117,7,166,2015-05-20
231853,460,2,512,2015-05-20
231854,377,14,429,2015-05-20
231855,1111,8,3311,2015-05-20
231856,720,20,775,2015-05-20
231857,668,13,722,2015-05-20
231858,802,8,858,2015-05-20
231859,340,3,392,2015-05-20
231860,467,13,519,2015-05-20
231861,173,8,223,2015-05-20
231862,346,20,398,2015-05-20
231863,836,6,893,2015-05-20
231864,888,7,947,2015-05-20
231865,359,14,411,2015-05-20
231866,620,16,674,2015-05-20
231867,306,13,358,2015-05-20
231868,509,2,562,2015-05-20
231869,844,7,901,2015-05-20
231870,223,20,273,2015-05-20
231871,203,3,253,2015-05-20
231872,35,8,83,2015-05-20
231873,940,3,1000,2015-05-20
231874,314,16,366,2015-05-20
231875,940,8,1000,2015-05-20
231876,42,3,90,2015-05-20
231877,330,14,382,2015-05-20
231878,845,13,902,2015-05-20
231879,991,15,1051,2015-05-20
231880,335,7,387,2015-05-20
231881,602,3,656,2015-05-20
231882,425,8,477,2015-05-20
231883,715,15,770,2015-05-20
231884,664,14,718,2015-05-20
231885,190,16,240,2015-05-20
231886,20,8,67,2015-05-20
231887,92,6,141,2015-05-20
231888,994,2,1054,2015-05-20
231889,40,14,88,2015-05-20
231890,911,15,970,2015-05-20
231891,891,7,950,2015-05-20
231892,802,14,858,2015-05-20
231893,16,2,63,2015-05-20
231894,298,8,350,2015-05-20
231895,804,6,860,2015-05-20
231896,836,13,893,2015-05-20
231897,569,3,623,2015-05-20
231898,41,2,89,2015-05-20
231899,1133,20,3333,2015-05-20
231900,749,2,804,2015-05-20
231901,306,16,358,2015-05-20
231902,330,13,382,2015-05-20
231903,1004,14,1064,2015-05-20
231904,203,7,253,2015-05-20
231905,255,15,305,2015-05-20
231906,1112,13,3312,2015-05-20
231907,199,8,249,2015-05-20
231908,818,15,875,2015-05-20
231909,985,20,1045,2015-05-20
231910,125,13,174,2015-05-20
231911,899,8,958,2015-05-20
231912,45,8,93,2015-05-20
231913,275,16,327,2015-05-20
231914,186,13,236,2015-05-20
231915,52,14,100,2015-05-20
231916,253,2,303,2015-05-20
231917,88,15,137,2015-05-20
231918,687,13,742,2015-05-20
231919,520,15,573,2015-05-20
231920,472,6,525,2015-05-20
231921,702,7,757,2015-05-20
231922,487,13,540,2015-05-20
231923,239,8,289,2015-05-20
231924,127,13,176,2015-05-20
231925,761,13,817,2015-05-20
231926,32,14,79,2015-05-20
231927,280,7,332,2015-05-20
231928,949,2,1009,2015-05-20
231929,319,2,371,2015-05-20
231930,868,20,926,2015-05-20
231931,697,15,752,2015-05-20
231932,516,15,569,2015-05-20
231933,866,15,924,2015-05-20
231934,556,20,609,2015-05-20
231935,581,8,635,2015-05-20
231936,364,20,416,2015-05-20
231937,951,8,1011,2015-05-20
231938,843,2,900,2015-05-20
231939,191,16,241,2015-05-20
231940,172,13,222,2015-05-20
231941,45,16,93,2015-05-20
231942,460,14,512,2015-05-20
231943,49,16,97,2015-05-20
231944,541,3,594,2015-05-20
231945,145,8,195,2015-05-20
231946,746,6,801,2015-05-20
231947,935,8,995,2015-05-20
231948,517,16,570,2015-05-20
231949,986,13,1046,2015-05-20
231950,551,20,604,2015-05-20
231951,283,15,335,2015-05-20
231952,461,3,513,2015-05-20
231953,455,7,507,2015-05-20
231954,422,8,474,2015-05-20
231955,715,13,770,2015-05-20
231956,728,6,783,2015-05-20
231957,235,8,285,2015-05-20
231958,518,8,571,2015-05-20
231959,691,16,746,2015-05-20
231960,76,7,125,2015-05-20
231961,632,16,686,2015-05-20
231962,3,8,50,2015-05-20
231963,556,20,609,2015-05-20
231964,485,20,538,2015-05-20
231965,504,8,557,2015-05-20
231966,518,8,571,2015-05-20
231967,97,16,146,2015-05-20
231968,450,14,502,2015-05-20
231969,673,15,728,2015-05-20
231970,413,13,465,2015-05-20
231971,166,13,216,2015-05-20
231972,807,20,863,2015-05-20
231973,67,16,116,2015-05-20
231974,265,2,316,2015-05-20
231975,355,6,407,2015-05-20
231976,593,14,647,2015-05-20
231977,572,20,626,2015-05-20
231978,854,7,911,2015-05-20
231979,332,3,384,2015-05-20
231980,29,6,76,2015-05-20
231981,387,6,439,2015-05-20
231982,564,7,618,2015-05-20
231983,519,8,572,2015-05-20
231984,326,16,378,2015-05-20
231985,78,14,127,2015-05-20
231986,206,20,256,2015-05-20
231987,333,14,385,2015-05-20
231988,1112,3,3312,2015-05-20
231989,190,20,240,2015-05-20
231990,696,16,751,2015-05-20
231991,675,7,730,2015-05-20
231992,715,13,770,2015-05-20
231993,558,14,612,2015-05-20
231994,912,7,971,2015-05-20
231995,953,13,1013,2015-05-20
231996,781,16,837,2015-05-20
231997,906,13,965,2015-05-20
231998,562,6,616,2015-05-20
231999,459,3,511,2015-05-20
232000,162,16,212,2015-05-20
232001,841,15,898,2015-05-20
232002,504,8,557,2015-05-20
232003,457,2,509,2015-05-20
232004,682,20,737,2015-05-20
232005,242,6,292,2015-05-20
232006,8,14,55,2015-05-20
232007,307,3,359,2015-05-15
232008,791,3,847,2015-05-18
232009,399,14,451,2015-05-19
232010,160,15,210,2015-05-19
232011,125,2,174,2015-05-20
232012,720,20,775,2015-05-20
232013,340,3,392,2015-05-20
232014,888,7,947,2015-05-20
232015,620,16,674,2015-05-20
232016,203,3,253,2015-05-20
232017,35,8,83,2015-05-20
232018,940,8,1000,2015-05-20
232019,845,13,902,2015-05-20
232020,190,16,240,2015-05-20
232021,994,2,1054,2015-05-20
232022,804,6,860,2015-05-20
232023,41,2,89,2015-05-20
232024,199,8,249,2015-05-20
232025,125,13,174,2015-05-20
232026,127,13,176,2015-05-20
232027,32,14,79,2015-05-20
232028,697,15,752,2015-05-20
232029,556,20,609,2015-05-20
232030,172,13,222,2015-05-20
232031,45,16,93,2015-05-20
232032,746,6,801,2015-05-20
232033,422,8,474,2015-05-20
232034,97,16,146,2015-05-20
232035,673,15,728,2015-05-20
232036,265,2,316,2015-05-20
232037,355,6,407,2015-05-20
232038,29,6,76,2015-05-20
232039,387,6,439,2015-05-20
232040,564,7,618,2015-05-20
232041,326,16,378,2015-05-20
232042,190,20,240,2015-05-20
232043,696,16,751,2015-05-20
232044,715,13,770,2015-05-20
232045,558,14,612,2015-05-20
232046,906,13,965,2015-05-20
232047,162,16,212,2015-05-20
232048,841,15,898,2015-05-20
232049,8,14,55,2015-05-20
232050,555,8,608,2015-05-21
232051,905,8,964,2015-05-21
232052,845,13,902,2015-05-21
232053,547,20,600,2015-05-21
232054,641,16,695,2015-05-21
232055,407,8,459,2015-05-21
232056,455,14,507,2015-05-21
232057,639,7,693,2015-05-21
232058,712,20,767,2015-05-21
232059,119,16,168,2015-05-21
232060,958,13,1018,2015-05-21
232061,124,15,173,2015-05-21
232062,812,2,868,2015-05-21
232063,53,6,101,2015-05-21
232064,228,13,278,2015-05-21
232065,736,15,791,2015-05-21
232066,27,20,74,2015-05-21
232067,426,7,478,2015-05-21
232068,949,20,1009,2015-05-21
232069,423,15,475,2015-05-21
232070,54,15,102,2015-05-21
232071,511,3,564,2015-05-21
232072,49,14,97,2015-05-21
232073,511,2,564,2015-05-21
232074,152,2,202,2015-05-21
232075,518,20,571,2015-05-21
232076,381,8,433,2015-05-21
232077,193,7,243,2015-05-21
232078,330,7,382,2015-05-21
232079,489,7,542,2015-05-21
232080,426,8,478,2015-05-21
232081,2,8,49,2015-05-21
232082,971,6,1031,2015-05-21
232083,710,16,765,2015-05-21
232084,548,20,601,2015-05-21
232085,285,8,337,2015-05-21
232086,114,2,163,2015-05-21
232087,776,13,832,2015-05-21
232088,522,2,575,2015-05-21
232089,810,3,866,2015-05-21
232090,798,15,854,2015-05-21
232091,766,16,822,2015-05-21
232092,1004,15,1064,2015-05-21
232093,24,8,71,2015-05-21
232094,51,6,99,2015-05-21
232095,597,2,651,2015-05-21
232096,188,15,238,2015-05-21
232097,63,15,111,2015-05-21
232098,814,6,871,2015-05-21
232099,4,3,51,2015-05-21
232100,942,20,1002,2015-05-21
232101,944,3,1004,2015-05-21
232102,144,15,194,2015-05-21
232103,731,6,786,2015-05-21
232104,700,8,755,2015-05-21
232105,1110,8,3310,2015-05-21
232106,39,3,87,2015-05-21
232107,568,14,622,2015-05-21
232108,852,16,909,2015-05-21
232109,870,14,928,2015-05-21
232110,608,8,662,2015-05-21
232111,545,6,598,2015-05-21
232112,220,13,270,2015-05-21
232113,443,13,495,2015-05-21
232114,915,16,974,2015-05-21
232115,946,14,1006,2015-05-21
232116,969,8,1029,2015-05-21
232117,640,3,694,2015-05-21
232118,874,20,932,2015-05-21
232119,868,14,926,2015-05-21
232120,426,8,478,2015-05-21
232121,368,14,420,2015-05-21
232122,167,3,217,2015-05-21
232123,523,2,576,2015-05-21
232124,576,7,630,2015-05-21
232125,629,7,683,2015-05-21
232126,418,13,470,2015-05-21
232127,186,7,236,2015-05-21
232128,847,20,904,2015-05-21
232129,364,13,416,2015-05-21
232130,61,6,109,2015-05-21
232131,1119,2,3319,2015-05-21
232132,229,6,279,2015-05-21
232133,375,7,427,2015-05-21
232134,652,14,706,2015-05-21
232135,991,14,1051,2015-05-21
232136,408,16,460,2015-05-21
232137,967,16,1027,2015-05-21
232138,662,16,716,2015-05-21
232139,868,20,926,2015-05-21
232140,178,6,228,2015-05-21
232141,469,2,521,2015-05-21
232142,1127,8,3327,2015-05-21
232143,978,13,1038,2015-05-21
232144,617,13,671,2015-05-21
232145,262,14,313,2015-05-21
232146,339,13,391,2015-05-21
232147,433,14,485,2015-05-21
232148,620,2,674,2015-05-21
232149,188,20,238,2015-05-21
232150,178,7,228,2015-05-21
232151,823,14,880,2015-05-21
232152,641,8,695,2015-05-21
232153,580,20,634,2015-05-21
232154,131,14,180,2015-05-21
232155,541,15,594,2015-05-21
232156,396,3,448,2015-05-21
232157,833,20,890,2015-05-21
232158,799,16,855,2015-05-21
232159,765,7,821,2015-05-21
232160,52,2,100,2015-05-21
232161,186,8,236,2015-05-21
232162,879,8,938,2015-05-21
232163,332,14,384,2015-05-21
232164,510,13,563,2015-05-21
232165,406,14,458,2015-05-21
232166,1123,13,3323,2015-05-21
232167,826,13,883,2015-05-21
232168,142,3,192,2015-05-21
232169,393,7,445,2015-05-21
232170,805,3,861,2015-05-21
232171,480,15,533,2015-05-21
232172,605,13,659,2015-05-21
232173,991,2,1051,2015-05-21
232174,25,14,72,2015-05-21
232175,769,8,825,2015-05-21
232176,308,3,360,2015-05-21
232177,964,3,1024,2015-05-21
232178,238,3,288,2015-05-21
232179,778,7,834,2015-05-21
232180,373,3,425,2015-05-21
232181,159,15,209,2015-05-21
232182,305,3,357,2015-05-21
232183,507,3,560,2015-05-21
232184,627,6,681,2015-05-21
232185,55,6,103,2015-05-21
232186,834,3,891,2015-05-21
232187,1131,15,3331,2015-05-21
232188,829,6,886,2015-05-21
232189,566,14,620,2015-05-21
232190,425,15,477,2015-05-21
232191,918,14,978,2015-05-21
232192,320,14,372,2015-05-21
232193,609,6,663,2015-05-21
232194,269,20,320,2015-05-21
232195,387,2,439,2015-05-21
232196,138,15,188,2015-05-21
232197,299,15,351,2015-03-27
232198,347,8,399,2015-05-15
232199,905,8,964,2015-05-21
232200,547,20,600,2015-05-21
232201,407,8,459,2015-05-21
232202,958,13,1018,2015-05-21
232203,518,20,571,2015-05-21
232204,381,8,433,2015-05-21
232205,548,20,601,2015-05-21
232206,766,16,822,2015-05-21
232207,597,2,651,2015-05-21
232208,942,20,1002,2015-05-21
232209,944,3,1004,2015-05-21
232210,700,8,755,2015-05-21
232211,568,14,622,2015-05-21
232212,852,16,909,2015-05-21
232213,608,8,662,2015-05-21
232214,443,13,495,2015-05-21
232215,946,14,1006,2015-05-21
232216,969,8,1029,2015-05-21
232217,874,20,932,2015-05-21
232218,868,14,926,2015-05-21
232219,368,14,420,2015-05-21
232220,576,7,630,2015-05-21
232221,418,13,470,2015-05-21
232222,1119,2,3319,2015-05-21
232223,469,2,521,2015-05-21
232224,262,14,313,2015-05-21
232225,188,20,238,2015-05-21
232226,823,14,880,2015-05-21
232227,641,8,695,2015-05-21
232228,833,20,890,2015-05-21
232229,765,7,821,2015-05-21
232230,52,2,100,2015-05-21
232231,332,14,384,2015-05-21
232232,1123,13,3323,2015-05-21
232233,142,3,192,2015-05-21
232234,393,7,445,2015-05-21
232235,805,3,861,2015-05-21
232236,480,15,533,2015-05-21
232237,769,8,825,2015-05-21
232238,507,3,560,2015-05-21
232239,55,6,103,2015-05-21
232240,834,3,891,2015-05-21
232241,138,15,188,2015-05-21
232242,464,2,516,2015-05-22
232243,744,2,799,2015-05-22
232244,258,15,308,2015-05-22
232245,1120,20,3320,2015-05-22
232246,497,14,550,2015-05-22
232247,310,3,362,2015-05-22
232248,930,15,990,2015-05-22
232249,525,2,578,2015-05-22
232250,706,20,761,2015-05-22
232251,282,6,334,2015-05-22
232252,686,15,741,2015-05-22
232253,346,20,398,2015-05-22
232254,171,15,221,2015-05-22
232255,560,14,614,2015-05-22
232256,917,13,977,2015-05-22
232257,14,13,61,2015-05-22
232258,881,6,940,2015-05-22
232259,387,6,439,2015-05-22
232260,461,15,513,2015-05-22
232261,791,20,847,2015-05-22
232262,649,14,703,2015-05-22
232263,762,13,818,2015-05-22
232264,523,20,576,2015-05-22
232265,453,3,505,2015-05-22
232266,306,2,358,2015-05-22
232267,808,3,864,2015-05-22
232268,679,6,734,2015-05-22
232269,943,13,1003,2015-05-22
232270,768,14,824,2015-05-22
232271,65,2,114,2015-05-22
232272,81,20,130,2015-05-22
232273,696,7,751,2015-05-22
232274,978,16,1038,2015-05-22
232275,787,16,843,2015-05-22
232276,932,3,992,2015-05-22
232277,496,16,549,2015-05-22
232278,1126,8,3326,2015-05-22
232279,596,16,650,2015-05-22
232280,248,14,298,2015-05-22
232281,374,2,426,2015-05-22
232282,339,14,391,2015-05-22
232283,977,8,1037,2015-05-22
232284,350,6,402,2015-05-22
232285,882,20,941,2015-05-22
232286,307,8,359,2015-05-22
232287,414,7,466,2015-05-22
232288,510,13,563,2015-05-22
232289,123,16,172,2015-05-22
232290,566,20,620,2015-05-22
232291,793,16,849,2015-05-22
232292,945,16,1005,2015-05-22
232293,210,7,260,2015-05-22
232294,318,16,370,2015-05-22
232295,135,7,184,2015-05-22
232296,361,13,413,2015-05-22
232297,99,14,148,2015-05-22
232298,928,7,988,2015-05-22
232299,406,2,458,2015-05-22
232300,930,14,990,2015-05-22
232301,202,3,252,2015-05-22
232302,366,2,418,2015-05-22
232303,216,3,266,2015-05-22
232304,146,2,196,2015-05-22
232305,108,3,157,2015-05-22
232306,509,8,562,2015-05-22
232307,712,15,767,2015-05-22
232308,743,15,798,2015-05-22
232309,734,16,789,2015-05-22
232310,762,6,818,2015-05-22
232311,905,2,964,2015-05-22
232312,618,8,672,2015-05-22
232313,252,8,302,2015-05-22
232314,914,2,973,2015-05-22
232315,80,20,129,2015-05-22
232316,82,16,131,2015-05-22
232317,373,8,425,2015-05-22
232318,214,7,264,2015-05-22
232319,443,14,495,2015-05-22
232320,147,3,197,2015-05-22
232321,64,15,113,2015-05-22
232322,501,8,554,2015-05-22
232323,439,13,491,2015-05-22
232324,718,20,773,2015-05-22
232325,585,8,639,2015-05-22
232326,510,6,563,2015-05-22
232327,664,20,718,2015-05-22
232328,950,20,1010,2015-05-22
232329,248,3,298,2015-05-22
232330,376,6,428,2015-05-22
232331,851,20,908,2015-05-22
232332,6,7,53,2015-05-22
232333,706,2,761,2015-05-22
232334,769,14,825,2015-05-22
232335,168,13,218,2015-05-22
232336,923,14,983,2015-05-22
